amount,hour_of_day,day_of_week,merchant_category_encoded,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount,amount_deviation,is_international,is_online,card_age_days,account_balance_ratio,amount_log,velocity_ratio,amount_zscore,is_night,is_weekend,risk_country_pair,label
88.45,18,5,6,0,2,162.88,0.4344,1,0,750,0.5957,4.493679809954728,0.0,-0.04545341156974567,0,1,0,0
114.07,12,1,6,0,3,40.9,0.79,0,1,3545,0.0517,4.745540638835367,0.0,-0.036582549224706606,0,0,0,0
70.06,13,1,5,1,5,126.36,-0.8494,0,0,275,0.5276,4.263524590592881,0.16666666666666666,-0.05182090409610275,0,0,0,0
99.0,20,5,4,1,4,233.0,1.666,0,0,3475,0.1792,4.605170185988092,0.2,-0.04180049987028579,0,1,0,0
180.29,15,1,0,0,5,116.34,1.1746,0,0,1615,0.4923,5.200097959041577,0.0,-0.013654036168949892,0,0,0,0
16.95,8,2,5,1,5,21.3,2.5298,0,0,1553,0.3721,2.8875901149342877,0.16666666666666666,-0.07021011171300459,0,0,0,0
60.86,8,4,1,1,5,75.3,2.2416,0,1,2241,0.4819,4.124873767256924,0.16666666666666666,-0.055006381597053546,0,0,0,0
20.83,14,2,5,0,4,31.1,0.1486,0,0,3330,0.4368,3.0832851705618523,0.0,-0.06886667120173404,0,0,0,0
103.34,19,4,4,0,4,45.25,0.6093,0,0,3057,0.2215,4.647654797594247,0.0,-0.040297785483967695,0,0,0,0
48.01,14,2,6,0,3,51.89,-0.9546,0,0,2457,0.1622,3.8920243589214563,0.0,-0.05945566267175113,0,0,0,0
32.68,8,2,5,0,0,29.64,-1.3107,0,1,2143,0.2519,3.516904189374126,0.0,-0.06476363768148762,0,0,0,0
41.57,18,1,4,1,2,7.41,-0.6426,0,0,1964,0.4749,3.751149779840061,0.3333333333333333,-0.06168549692241669,0,0,0,0
18.24,21,2,2,2,5,80.84,0.0949,0,0,3430,0.1448,2.9569914452375605,0.3333333333333333,-0.06976345236776256,0,0,0,0
37.07,13,4,4,1,4,39.37,-0.5784,0,0,1054,0.2112,3.639426570394406,0.2,-0.06324361091744697,0,0,0,0
12.45,16,0,5,1,6,96.06,0.8184,0,0,2636,0.5423,2.598979106047848,0.14285714285714285,-0.07176822570803487,0,0,0,0
15.48,13,5,3,0,2,35.57,-0.0624,0,0,807,0.1496,2.8021475244813256,0.0,-0.07071909561804782,0,1,0,0
359.45,8,6,4,2,3,76.01,1.6681,0,0,2570,0.1027,5.8873532508505875,0.5,0.04837967568652237,0,1,0,0
251.17,23,3,7,9,20,43.88,0.4569,1,0,72,0.8404,5.530103463243588,0.42857142857142855,0.01088799049054929,1,0,1,1
29.8,18,1,2,0,5,28.24,-0.1562,0,0,1443,0.3495,3.427514689979529,0.0,-0.065760830638307,0,0,0,0
23.49,11,4,6,3,8,18.93,0.5299,0,1,2158,0.4739,3.1982648709640764,0.3333333333333333,-0.0679456527068939,0,0,0,0
15.07,19,3,4,0,4,41.72,-0.0771,0,0,1365,0.3948,2.776954179749421,0.0,-0.07086105711537279,0,0,0,0
195.91,21,2,4,0,5,40.16,-1.0258,0,1,1354,0.4354,5.282746771557079,0.0,-0.008245649368422559,0,0,0,0
25.05,16,0,0,0,1,27.53,0.0667,1,0,802,0.3962,3.260017768199376,0.0,-0.06740550652195007,0,0,0,0
245.02,10,5,2,2,9,142.26,0.6005,0,0,3568,0.3156,5.505412833440639,0.2,0.008758568030674582,0,1,0,0
19.95,21,5,5,0,6,54.51,0.0117,0,0,205,0.0588,3.0421386463681466,0.0,-0.06917136904965107,0,1,0,0
32.59,19,4,0,1,6,40.62,0.7913,1,0,2009,0.1217,3.5142284036242013,0.14285714285714285,-0.06479479996138823,0,0,0,0
18.11,16,4,5,3,6,13.68,-2.0007,0,0,802,0.5857,2.950211758252182,0.42857142857142855,-0.06980846454984121,0,0,0,0
45.59,12,2,5,1,4,239.83,-0.7359,0,0,525,0.5202,3.8413859258287055,0.2,-0.06029358175352297,0,0,0,0
24.53,12,4,5,3,3,137.38,-0.5203,0,0,3196,0.5729,3.2398542312533927,0.75,-0.06758555525026469,0,0,0,0
106.52,19,4,1,4,4,96.85,-0.4557,0,0,3647,0.3399,4.677676876774839,0.8,-0.03919671826081297,0,0,0,0
31.24,18,2,5,2,14,100.74,-0.2314,0,0,550,0.1177,3.4732079176384274,0.13333333333333333,-0.0652622341598973,0,0,0,0
193.82,17,0,5,1,5,108.17,0.3397,0,0,1111,0.3208,5.27207605534281,0.16666666666666666,-0.008969306757225513,0,0,0,0
381.91,14,2,5,0,2,11.24,2.7257,0,0,2691,0.181,5.947799974621718,0.0,0.05615639575949574,0,0,0,0
343.16,14,4,2,2,2,152.35,0.0106,0,0,2225,0.3635,5.84110666551942,0.6666666666666666,0.042739303024512766,0,0,0,0
6.34,12,4,1,1,6,66.77,-0.4131,0,0,3620,0.4672,1.9933388426264242,0.14285714285714285,-0.07388379826573153,0,0,0,0
11.95,18,5,5,2,1,29.11,-0.6978,0,1,3458,0.5308,2.5610957881455465,1.0,-0.07194134948526046,0,1,0,0
51.71,15,4,3,1,2,91.23,-1.6732,1,0,2407,0.1113,3.9648051908671156,0.3333333333333333,-0.058174546720281786,0,0,1,0
34.81,8,2,5,0,6,100.09,-0.483,0,0,2050,0.2214,3.5782271840103412,0.0,-0.06402613039050663,0,0,0,0
103.0,13,3,3,1,5,21.35,0.0234,0,0,556,0.4384,4.6443908991413725,0.16666666666666666,-0.0404155096524811,0,0,0,0
274.67,13,4,4,1,2,103.41,-0.0711,0,0,1652,0.3023,5.6192044981809035,0.3333333333333333,0.01902480802015188,0,0,0,0
106.13,16,6,0,0,2,9.6,0.1904,0,0,3177,0.031,4.6740430502744665,0.0,-0.039331754807048924,0,1,0,0
14.7,16,0,5,0,3,53.48,0.1077,0,1,2172,0.2671,2.7536607123542622,0.0,-0.07098916871051973,0,0,0,0
50.32,13,6,2,4,6,48.51,0.2864,1,0,2892,0.5505,3.938080539747436,0.5714285714285714,-0.058655830820968924,0,1,1,0
44.82,21,5,1,3,6,50.23,0.8883,0,0,2658,0.1256,3.8247206770253497,0.42857142857142855,-0.06056019237045038,0,1,0,0
132.59,18,6,1,1,10,84.08,0.0891,0,0,1981,0.3697,4.8947754080017205,0.09090909090909091,-0.03017004451627087,0,1,0,0
46.93,16,5,5,1,5,38.8,-0.1943,0,0,2640,0.0813,3.86974161317154,0.16666666666666666,-0.059829610030558394,0,1,0,0
16.94,11,4,6,2,3,32.45,-0.9311,0,0,1776,0.371,2.88703285663065,0.5,-0.0702135741885491,0,0,0,0
291.89,18,2,3,3,10,33.08,-0.7787,0,0,1432,0.4272,5.67979711190569,0.2727272727272727,0.02498719090780108,0,0,0,0
57.99,11,6,6,2,5,8.97,0.4718,0,0,806,0.2585,4.077367938014984,0.3333333333333333,-0.05600011207832842,0,1,0,0
243.46,16,6,0,0,1,72.3,0.8458,0,0,337,0.1001,5.499051696349117,0.0,0.00821842184573075,0,1,0,0
19.6,18,0,1,0,3,62.63,-1.1368,0,0,1141,0.4537,3.0252910757955354,0.0,-0.06929255569370897,0,0,0,0
62.59,13,1,5,1,10,9.16,0.4064,0,0,709,0.3565,4.152456225279317,0.09090909090909091,-0.05440737332785302,0,0,0,0
10.14,21,4,1,2,2,31.79,0.1394,0,0,3150,0.4932,2.410542234499138,0.6666666666666666,-0.07256805755881708,0,0,0,0
20.44,21,5,6,2,8,33.85,0.8112,0,0,1868,0.1939,3.0652583362026014,0.2222222222222222,-0.06900170774796999,0,1,0,0
299.62,9,5,1,1,10,72.46,-0.2612,1,0,741,0.494,5.70584700870508,0.09090909090909091,0.02766368450370866,0,1,1,0
23.59,10,1,4,0,3,129.11,-1.3538,0,0,2025,0.1778,3.202339856228101,0.0,-0.0679110279514488,0,0,0,0
87.77,8,2,4,0,1,18.95,-1.6686,0,0,2500,0.1003,4.486048755080228,0.0,-0.045688859906772475,0,0,0,0
40.06,17,1,2,0,2,96.06,0.2332,0,0,918,0.2299,3.7150344115907874,0.0,-0.06220833072963796,0,0,0,0
87.07,19,0,4,0,2,62.62,-2.0899,0,0,944,0.562,4.478131952817368,0.0,-0.045931233194888295,0,0,0,0
31.95,20,5,4,1,5,18.1,0.464,0,0,780,0.1142,3.4949912609485163,0.16666666666666666,-0.06501639839623699,0,1,0,0
73.73,16,3,0,1,9,64.61,0.1674,0,1,2235,0.1182,4.313881617942199,0.1,-0.05055017557126694,0,0,0,0
147.84,9,3,6,1,8,123.85,-0.8885,0,0,2875,0.1685,5.002871903478422,0.1111111111111111,-0.024889769310890472,0,0,0,0
47.94,10,5,5,1,3,99.2,-0.1846,0,0,594,0.0596,3.8905950580145254,0.25,-0.05947990000056271,0,1,0,0
53.52,10,6,2,0,5,20.07,1.4515,0,1,3096,0.0632,3.998567606828332,0.0,-0.057547838646725163,0,1,0,0
32.31,19,1,1,1,6,47.14,0.807,0,0,2878,0.0849,3.5058576522055884,0.14285714285714285,-0.06489174927663456,0,0,0,0
26.85,8,6,5,1,6,114.72,-0.662,0,0,2523,0.4684,3.326832966373293,0.14285714285714285,-0.06678226092393796,0,1,0,0
250.44,20,3,5,2,4,96.06,-0.9415,0,0,453,0.3169,5.527204392489312,0.4,0.010635229775799938,0,0,0,0
24.72,17,5,1,2,9,115.02,-1.7473,0,0,3135,0.1025,3.2472688993694185,0.2,-0.06751976821491897,0,1,0,0
534.22,3,2,7,5,19,128.69,1.0292,0,1,12,0.8669,6.2826778773235805,0.25,0.10889336077795399,1,0,0,1
51.4,17,1,1,0,7,30.99,-1.1645,0,0,3280,0.5067,3.9589065913269965,0.0,-0.05828188346216165,0,0,0,0
46.91,13,5,2,1,3,38.56,-1.314,0,0,3154,0.039,3.8693242508950307,0.25,-0.05983653498164743,0,1,0,0
33.99,21,5,4,1,4,232.6,-0.5613,0,0,3044,0.3285,3.5550623063795967,0.2,-0.06431005338515658,0,1,0,0
57.38,19,0,5,2,4,5.56,-1.4039,0,0,217,0.0721,4.0669733654259685,0.4,-0.056211323086543634,0,0,0,0
65.05,18,0,4,0,2,162.92,2.1037,1,1,2481,0.1345,4.190412030968334,0.0,-0.05355560434390313,0,0,1,0
17.31,10,3,0,1,5,59.47,-0.5784,0,0,2510,0.4346,2.907447358686419,0.16666666666666666,-0.07008546259340216,0,0,0,0
166.39,14,5,2,0,7,39.97,0.0575,0,0,915,0.274,5.120326419114528,0.0,-0.018466877175821208,0,1,0,0
38.22,20,1,2,1,6,33.22,-1.155,0,0,3330,0.3008,3.6691868207682004,0.14285714285714285,-0.06284542622982812,0,0,0,0
31.88,18,5,1,0,9,205.52,0.7748,0,0,786,0.5331,3.492864570187979,0.0,-0.06504063572504856,0,1,0,0
5.49,15,3,1,2,6,151.98,-0.5683,0,0,761,0.4165,1.8702625307159986,0.2857142857142857,-0.07417810868701503,0,0,0,0
70.53,10,5,2,0,6,74.8,0.3759,0,0,2185,0.4222,4.270116942120293,0.0,-0.0516581677455107,0,1,0,0
619.87,23,3,7,11,17,7.52,5.1886,1,1,44,0.9979,6.431121720244293,0.6111111111111112,0.138549463816697,1,0,1,1
23.91,11,6,1,1,6,38.75,1.2329,0,0,1465,0.0616,3.215269329274089,0.14285714285714285,-0.06780022873402441,0,1,0,0
29.76,8,4,0,4,7,50.82,1.4963,0,0,1912,0.0735,3.4262151446374434,0.5,-0.06577468054048505,0,0,0,0
25.88,14,6,4,1,5,99.09,0.9824,0,0,1357,0.1561,3.2913825156549485,0.16666666666666666,-0.0671181210517556,0,1,0,0
47.45,21,3,1,0,6,68.73,-0.7851,0,0,764,0.208,3.880532338336775,0.0,-0.059649561302243796,0,0,0,0
48.17,19,4,3,1,9,81.58,-1.008,0,0,2656,0.0761,3.895283681423848,0.1,-0.05940026306303894,0,0,0,0
87.97,18,3,6,4,7,65.29,-1.6642,0,0,2806,0.1937,4.488299234256676,0.5,-0.045619610395882235,0,0,0,0
310.72,12,5,0,0,5,11.18,0.852,0,0,1107,0.4481,5.74210534897536,0.0,0.03150703235811669,0,1,0,0
36.9,18,1,4,3,4,29.08,1.4045,0,1,3044,0.3368,3.634951112088381,0.6,-0.06330247300170366,0,0,0,0
8.07,12,5,6,0,3,51.81,-0.4725,0,1,1545,0.1516,2.2049722641270453,0.0,-0.07328478999653101,0,1,0,0
160.03,8,4,0,2,5,144.82,-0.6907,1,0,2072,0.3203,5.081590683029905,0.3333333333333333,-0.020669011622130664,0,0,1,0
11.82,9,4,4,2,11,94.45,0.178,0,0,930,0.3411,2.551006451492524,0.16666666666666666,-0.07198636166733911,0,0,0,0
93.78,20,3,1,2,5,48.52,1.0061,0,1,2913,0.2475,4.551558416539442,0.3333333333333333,-0.04360791210452092,0,0,0,0
32.27,17,5,2,0,3,134.41,-1.6893,0,1,1235,0.0827,3.5046560900303856,0.0,-0.0649055991788126,0,1,0,0
11.87,14,1,3,1,5,83.29,0.6316,0,0,1741,0.5799,2.554899021608035,0.16666666666666666,-0.07196904928961655,0,0,0,0
22.75,12,4,6,0,1,131.0,-0.2213,0,0,518,0.1105,3.1675825304806504,0.0,-0.06820187589718778,0,0,0,0
28.03,20,1,3,1,11,112.58,-0.2319,0,1,3532,0.0426,3.3683297780365384,0.08333333333333333,-0.06637368880968558,0,0,0,0
218.4,9,5,0,0,10,54.23,-0.715,1,0,2728,0.0717,5.3908965478411295,0.0,-0.00045854186881566126,0,1,1,0
80.57,8,2,1,0,4,178.5,-0.0931,0,0,1853,0.1563,4.401461547312489,0.0,-0.04818184229882092,0,0,0,0
38.17,18,4,6,3,6,51.98,0.9427,0,1,3485,0.5954,3.66791114767774,0.42857142857142855,-0.06286273860755068,0,0,0,0
115.01,8,1,4,1,4,135.82,0.4496,0,0,2753,0.2082,4.753676394287315,0.2,-0.0362570765235225,0,0,0,0
420.76,16,5,2,0,0,118.98,0.2482,0,0,633,0.537,6.044436431874088,0.0,0.06960811324992382,0,1,0,0
18.36,8,1,5,4,4,146.22,0.3271,0,1,2299,0.4881,2.963209081848431,0.8,-0.06972190266122842,0,0,0,0
34.55,11,4,4,2,3,24.65,1.5693,0,0,1803,0.4017,3.5709401562492498,0.5,-0.06411615475466392,0,0,0,0
67.0,18,5,3,3,3,44.49,-0.9319,0,0,2351,0.041,4.219507705176107,0.75,-0.05288042161272335,0,1,0,0
157.62,16,2,5,2,3,93.72,-0.982,0,0,674,0.4875,5.066511404655174,0.5,-0.021503468228357994,0,0,0,0
53.28,16,1,1,0,7,83.6,0.1756,0,0,2006,0.3997,3.9941558349666684,0.0,-0.05763093805979345,0,0,0,0
180.21,17,6,5,1,5,149.39,2.6771,0,0,592,0.3953,5.199656579724066,0.16666666666666666,-0.01368173597330598,0,1,0,0
75.18,1,0,9,9,19,36.48,4.1422,1,1,4,0.8744,4.333098961050458,0.45,-0.050048116617312746,1,0,1,1
8.99,16,4,2,2,7,229.89,-1.5857,0,0,668,0.3486,2.301584592660462,0.25,-0.07296624224643593,0,0,0,0
32.16,10,0,3,0,5,168.57,-2.1765,0,0,3344,0.4479,3.501344330267094,0.0,-0.06494368640980223,0,0,0,0
444.94,16,3,5,1,0,80.47,-0.6153,0,0,1914,0.089,6.100184413822224,1.0,0.0779803791165532,0,0,0,0
60.73,18,1,4,1,5,39.67,-0.0299,0,0,1452,0.2098,4.122770036405805,0.16666666666666666,-0.05505139377913221,0,0,0,0
132.62,16,1,0,0,6,131.29,0.611,0,0,1899,0.2156,4.894999950497331,0.0,-0.03015965708963733,0,0,0,0
19.44,14,2,1,1,6,69.5,-0.5695,0,0,3390,0.3287,3.017493765335504,0.14285714285714285,-0.06934795530242116,0,0,0,0
12.59,16,0,6,1,4,120.22,-0.1932,0,0,2396,0.1794,2.6093342281630525,0.2,-0.0717197510504117,0,0,0,0
89.44,9,4,5,2,6,59.08,-0.6578,0,0,3604,0.1013,4.504686647409769,0.2857142857142857,-0.04511062649083901,0,0,0,0
29.6,9,5,2,1,5,123.78,1.1461,0,1,1230,0.3153,3.4210000089583352,0.16666666666666666,-0.06583008014919724,0,1,0,0
33.65,18,4,1,1,3,73.44,-0.8057,0,1,1492,0.123,3.5452977256359124,0.25,-0.06442777755366998,0,0,0,0
35.43,11,6,1,4,5,85.03,0.8232,0,0,2063,0.09,3.5953926110204724,0.6666666666666666,-0.06381145690674689,0,1,0,0
58.52,8,0,2,0,3,29.09,-1.0957,0,1,1023,0.5572,4.086312390524837,0.0,-0.055816600874469297,0,0,0,0
28.14,13,2,1,1,3,38.18,0.111,0,0,534,0.5824,3.3721118007670587,0.25,-0.06633560157869596,0,0,0,0
67.58,20,0,1,2,3,89.02,-0.4392,0,0,3274,0.1983,4.228000947034774,0.5,-0.052679598031141674,0,0,0,0
18.32,10,0,3,1,5,9.61,-0.0326,0,0,2444,0.3795,2.961140828784372,0.16666666666666666,-0.06973575256340647,0,0,0,0
30.77,11,3,1,0,4,23.05,0.4311,0,1,2819,0.3828,3.4585224482814247,0.0,-0.06542497051048936,0,0,0,0
17.43,19,2,0,1,7,140.6,1.1346,1,1,1318,0.5267,2.9139797716817317,0.125,-0.07004391288686802,0,0,0,0
19.04,17,1,3,1,3,207.83,1.6367,0,1,1941,0.2524,2.997730276216664,0.25,-0.06948645432420163,0,0,0,0
39.08,12,3,1,0,9,56.26,0.7364,1,0,1921,0.5791,3.6908774567766094,0.0,-0.06254765333300012,0,0,0,0
10.53,13,2,0,1,2,45.75,-1.2261,0,0,194,0.3824,2.4449523342809676,0.3333333333333333,-0.07243302101258112,0,0,0,0
9.08,9,0,1,3,4,45.22,0.1027,0,0,600,0.3409,2.3105532626432224,0.6,-0.07293507996653531,0,0,0,0
279.33,13,5,3,1,5,60.34,0.2946,0,0,2783,0.4072,5.635967480627723,0.16666666666666666,0.020638321623894337,0,1,0,0
31.95,10,5,6,0,9,132.32,1.8457,0,0,1774,0.3649,3.4949912609485163,0.0,-0.06501639839623699,0,1,0,0
63.46,15,2,0,1,6,35.23,0.374,0,0,1211,0.1695,4.166044876387292,0.14285714285714285,-0.0541061379554805,0,0,0,0
16.51,21,1,2,1,7,16.2,0.6619,0,1,319,0.3911,2.8627721462977607,0.125,-0.07036246063696311,0,0,0,0
52.31,13,1,2,1,4,263.88,-0.5714,0,0,2000,0.1906,3.9761239308346696,0.2,-0.057966798187611086,0,0,0,0
34.6,15,5,2,0,6,68.16,-0.6431,0,1,2680,0.5556,3.572345637857985,0.0,-0.06409884237694137,0,1,0,0
25.58,12,5,0,2,3,54.71,2.166,0,0,3310,0.0724,3.2801590532850993,0.5,-0.06722199531809096,0,1,0,0
205.57,11,1,2,0,3,60.65,2.0288,0,0,1307,0.1394,5.330639338010161,0.0,-0.004900897992424223,0,0,0,0
118.53,19,4,4,1,6,123.42,0.6145,0,0,1193,0.1747,4.7835673858898895,0.14285714285714285,-0.03503828513185437,0,0,0,0
76.26,15,0,2,0,3,63.59,0.0433,0,0,2462,0.5134,4.347176357238135,0.0,-0.04967416925850548,0,0,0,0
123.24,21,3,2,0,2,59.83,0.8415,0,1,902,0.3236,4.822215178840431,0.0,-0.03340745915038935,0,0,0,0
66.62,13,4,4,0,2,98.86,0.7692,0,1,3315,0.0224,4.21390379727974,0.0,-0.05301199568341479,0,0,0,0
416.46,23,4,9,4,22,8.53,6.3644,1,1,40,0.9664,6.0341887313177605,0.17391304347826086,0.06811924876578378,1,0,1,1
21.07,14,4,1,0,8,33.08,-0.213,0,0,884,0.0311,3.094219220268645,0.0,-0.06878357178866575,0,0,0,0
31.39,12,4,1,0,8,78.71,1.2099,0,1,3391,0.4207,3.477849733183238,0.0,-0.06521029702672965,0,0,0,0
24.48,12,3,4,1,5,43.77,-0.7746,0,0,2706,0.5404,3.2378938307039626,0.16666666666666666,-0.06760286762798726,0,0,0,0
28.44,18,0,1,1,6,14.25,-0.6843,0,0,944,0.1624,3.3823542938606757,0.14285714285714285,-0.0662317273123606,0,0,0,0
174.72,20,2,1,0,1,75.44,-0.1903,0,0,2468,0.2721,5.1688918191075786,0.0,-0.015582635047242926,0,0,0,0
57.31,13,1,6,1,4,29.12,0.098,0,1,1807,0.4676,4.065773605234065,0.2,-0.05623556041535522,0,0,0,0
225.79,10,0,4,2,2,95.18,-0.6064,0,0,3178,0.0208,5.424024479170771,0.6666666666666666,0.002100227558578507,0,0,0,0
3514.84,3,0,8,6,17,36.01,-0.1477,1,1,39,0.9403,8.165033751512516,0.3333333333333333,1.140925746526211,1,0,1,1
217.34,19,3,1,2,4,191.7,-0.6403,0,0,1502,0.3151,5.386053480852124,0.4,-0.0008255642765339061,0,0,0,0
37.05,20,4,5,0,7,22.58,1.3428,0,0,2817,0.1737,3.6389010843076948,0.0,-0.06325053586853599,0,0,0,0
54.47,8,2,5,0,6,63.87,-1.6301,0,0,1289,0.3195,4.015842334067143,0.0,-0.05721890346999655,0,0,0,0
104.11,10,4,4,3,3,305.76,-1.3629,0,0,2312,0.2499,4.655007420835263,0.75,-0.040031174867040296,0,0,0,0
114.53,18,2,5,1,8,44.65,1.3331,0,0,1339,0.1332,4.749530236494927,0.1111111111111111,-0.036423275349659064,0,0,0,0
219.96,15,6,6,1,4,89.39,1.3616,0,0,1692,0.2228,5.397981689660982,0.2,8.160431612817031e-05,0,1,0,0
196.57,21,2,5,1,8,23.12,-0.724,0,1,2955,0.1009,5.286092951925314,0.1111111111111111,-0.008017125982484784,0,0,0,0
30.43,12,6,0,1,4,88.84,0.1945,0,0,2478,0.0543,3.447762850809476,0.2,-0.06554269467900276,0,1,0,0
43.53,21,4,3,1,1,174.67,-0.1471,0,0,2432,0.4191,3.796163119333611,0.5,-0.06100685171569239,0,0,0,0
69.01,8,2,6,0,5,38.51,-0.3046,0,1,3492,0.3958,4.248638088989106,0.0,-0.05218446402827649,0,0,0,0
75.39,12,1,6,2,7,69.62,-0.8691,0,0,1251,0.299,4.335851797553269,0.25,-0.049975404630878004,0,0,0,0
123.16,21,0,2,1,2,14.23,-0.3638,0,0,3225,0.12,4.821571056434909,0.3333333333333333,-0.033435158954745435,0,0,0,0
102.48,18,4,2,2,5,30.67,0.0317,0,0,1076,0.4184,4.639378357317828,0.3333333333333333,-0.040595558380795704,0,0,0,0
136.13,8,4,5,0,4,14.35,-1.5574,0,0,3241,0.0299,4.920929381011763,0.0,-0.028944328173513716,0,0,0,0
28.59,18,2,1,0,1,58.42,-0.0817,1,0,3045,0.2086,3.3874364664121184,0.0,-0.06617979017919293,0,0,0,0
6.53,14,2,3,2,4,84.28,-1.4382,0,0,1276,0.1762,2.018895041811802,0.4,-0.07381801123038581,0,0,0,0
130.64,8,5,0,1,4,89.46,0.6987,0,0,2667,0.3427,4.880070924075139,0.2,-0.030845227247450663,0,1,0,0
22.69,10,5,4,1,7,81.34,-0.6857,0,0,960,0.1125,3.165053018170694,0.125,-0.06822265075045485,0,1,0,0
161.59,0,4,8,9,22,12.76,3.5171,1,0,75,0.9436,5.091231694607464,0.391304347826087,-0.020128865437186835,1,0,1,1
61.68,16,0,4,2,7,128.18,-0.1833,0,0,2806,0.5182,4.13804241748782,0.25,-0.05472245860240359,0,0,0,0
42.89,13,5,3,2,2,171.45,0.935,1,1,2786,0.1184,3.7816865037001426,0.6666666666666666,-0.061228450150541146,0,1,0,0
119.06,8,1,3,0,8,182.48,0.0296,0,0,1970,0.5002,4.787991617823697,0.0,-0.03485477392799525,0,0,0,0
11.18,11,2,4,2,5,110.56,-0.1703,1,0,1161,0.2037,2.4997952622817508,0.3333333333333333,-0.07220796010218786,0,0,1,0
32.85,16,1,2,0,5,50.88,0.1592,0,1,2041,0.1565,3.521938999358284,0.0,-0.06470477559723092,0,0,0,0
55.65,8,5,6,1,5,79.37,1.1477,0,0,2183,0.4124,4.036891987474015,0.16666666666666666,-0.05681033135574416,0,1,0,0
182.46,14,4,1,3,5,133.61,0.235,0,0,1851,0.1537,5.2119966600815095,0.5,-0.01290267897579084,0,0,0,0
78.31,19,4,3,0,6,45.52,-0.0446,0,1,2644,0.3408,4.373364224095228,0.0,-0.04896436177188057,0,0,0,0
113.82,20,1,4,0,5,88.01,-0.3277,0,0,2297,0.5189,4.743365684739491,0.0,-0.0366691111133194,0,0,0,0
178.7,11,3,0,1,6,18.58,-0.4966,0,1,1689,0.2422,5.191288793789513,0.14285714285714285,-0.01420456978052726,0,0,0,0
12.47,9,4,6,0,5,60.53,-2.0988,1,0,1119,0.491,2.6004649904222727,0.0,-0.07176130075694584,0,0,1,0
31.48,19,2,4,1,5,24.07,-0.1452,0,0,224,0.1688,3.4806245152934774,0.16666666666666666,-0.06517913474682903,0,0,0,0
27.49,11,6,4,1,4,129.29,-0.1413,1,1,2369,0.121,3.3495531485098167,0.2,-0.0665606624890892,0,1,1,0
313.36,17,1,6,1,5,80.99,0.6765,0,0,1217,0.4498,5.750538825997975,0.16666666666666666,0.032421125901867784,0,0,0,0
26.66,16,4,3,0,3,360.56,0.81,1,0,2613,0.412,3.319987326236612,0.0,-0.06684804795928369,0,0,0,0
94.64,17,1,6,2,7,52.93,2.1704,0,0,1335,0.113,4.560591142590124,0.25,-0.04331013920769291,0,0,0,0
608.91,17,5,4,1,4,59.23,-0.4217,0,0,2985,0.1778,6.413311405298509,0.2,0.13475459061991213,0,1,0,0
54.63,16,3,4,3,6,53.06,1.4544,0,0,3223,0.269,4.018722624087202,0.42857142857142855,-0.05716350386128437,0,0,0,0
8760.71,2,0,8,8,17,86.62,3.8537,1,0,41,0.8294,9.078146370359779,0.4444444444444444,2.9572954049949884,1,0,1,1
15.24,9,4,5,1,6,30.48,-0.448,0,0,1329,0.3245,2.787477334733532,0.14285714285714285,-0.0708021950311161,0,0,0,0
70.64,16,1,0,1,1,44.89,-1.182,0,0,493,0.2258,4.271653577192511,0.5,-0.05162008051452108,0,0,0,0
61.95,8,4,3,1,12,21.21,2.1302,0,1,3187,0.3854,4.142340760490356,0.07692307692307693,-0.054628971762701775,0,0,0,0
51.32,16,1,5,0,6,55.33,-1.3427,0,0,618,0.4897,3.9573787071489432,0.0,-0.05830958326651775,0,0,0,0
18.43,20,4,1,2,5,119.42,0.2328,0,0,3364,0.477,2.9668182633893485,0.3333333333333333,-0.06969766533241685,0,0,0,0
76.04,14,0,2,0,11,42.04,-0.2828,0,1,455,0.1199,4.34432476748987,0.0,-0.04975034372048473,0,0,0,0
59.56,13,2,0,0,8,76.53,-0.195,0,0,1148,0.5541,4.103634609129194,0.0,-0.05545650341784008,0,0,0,0
52.48,12,5,6,1,4,50.66,-0.1211,0,0,3225,0.0209,3.9793077522337423,0.2,-0.05790793610335439,0,1,0,0
60.2,19,2,3,0,4,38.63,-0.1884,0,0,1160,0.5426,4.11414718951828,0.0,-0.05523490498299133,0,0,0,0
5101.17,23,3,8,11,14,86.78,1.4061,1,1,11,0.9826,8.537421218413211,0.7333333333333333,1.6901886295787414,1,0,1,1
160.9,11,6,4,2,12,101.41,0.6062,0,0,3306,0.5362,5.0869788606835895,0.15384615384615385,-0.020367776249758142,0,1,0,0
34.7,18,6,2,0,9,78.93,1.5013,0,0,2675,0.178,3.5751506887855933,0.0,-0.06406421762149625,0,1,0,0
106.26,13,5,6,1,6,7.25,0.5324,0,0,592,0.212,4.675255793554779,0.14285714285714285,-0.03928674262497027,0,1,0,0
164.99,11,3,0,1,3,141.34,0.3383,0,0,1380,0.2132,5.111927545578128,0.25,-0.01895162375205284,0,0,0,0
24.76,13,5,5,1,4,118.44,-1.6682,0,0,3284,0.1586,3.248822901236153,0.2,-0.06750591831274091,0,1,0,0
25.09,15,0,0,0,3,47.38,-1.0676,0,0,3329,0.0021,3.261552099148637,0.0,-0.06739165661977203,0,0,0,0
176.47,21,0,2,2,3,42.06,0.0606,0,0,3005,0.2983,5.178801580546473,0.5,-0.014976701826953372,0,0,0,0
